student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa,placement_status
S207,8.09,Mechanical,2,1,0,0,0,74.3,6.0,93.4,0,1,0,30.6,1,1,Startup,Data Scientist,43.78,Placed
S208,7.95,ECE,2,1,1,0,1,9.1,5.2,92.6,2,1,0,68.3,3,1,MNC,Software Engineer,78.44,Placed
S209,8.03,Civil,2,1,0,1,1,80.5,8.9,96.0,1,6,0,96.8,3,1,Mid-size,Data Scientist,61.56,Placed
S210,7.14,ECE,2,0,1,0,1,91.5,9.2,42.1,2,2,0,75.1,2,1,MNC,Analyst,82.85,Placed
S211,9.68,Mechanical,1,0,1,0,0,2.2,5.8,70.2,0,6,0,54.5,1,1,Startup,Data Scientist,41.22,Placed
S212,7.04,IT,1,1,0,0,1,94.3,8.5,83.2,2,3,0,78.4,2,1,MNC,Web Developer,84.2,Placed
S213,6.78,Civil,1,1,1,1,0,91.4,9.7,59.6,1,2,0,76.4,3,1,MNC,Data Scientist,73.9,Placed
S214,6.74,CSE,2,1,1,1,0,46.2,6.5,40.8,0,5,0,76.7,3,1,MNC,Web Developer,77.23,Placed
S215,9.31,ECE,3,1,1,0,0,34.5,6.5,83.9,2,2,0,65.6,2,1,MNC,Web Developer,81.46,Placed
S216,5.29,EEE,1,1,0,0,1,61.6,7.3,64.9,1,3,0,66.0,2,1,MNC,Data Scientist,73.15,Placed
S217,7.88,EEE,2,0,1,0,0,93.3,6.6,98.8,1,5,0,68.8,1,1,Startup,Software Engineer,46.32,Placed
S218,5.09,Mechanical,2,1,0,0,0,62.8,8.1,55.2,0,4,0,56.8,1,1,Startup,Web Developer,45.83,Placed
S219,5.64,CSE,2,0,1,0,1,40.5,6.9,40.8,1,1,1,59.7,2,0,Not Placed,Not Placed,0.0,Not Placed
S220,5.33,ECE,2,1,0,0,1,6.7,7.9,44.4,1,5,3,76.0,2,1,MNC,Web Developer,70.19,Placed
S221,8.65,Mechanical,3,1,1,0,0,4.5,6.1,95.8,1,2,0,58.1,2,0,Not Placed,Not Placed,0.0,Not Placed
S222,9.02,Civil,3,1,1,0,1,58.4,8.7,85.1,2,2,1,81.2,3,1,Mid-size,Data Scientist,63.37,Placed
S223,6.73,EEE,1,1,0,0,1,43.3,8.6,91.2,1,6,0,85.5,2,1,MNC,Analyst,70.13,Placed
S224,6.21,EEE,2,0,0,1,0,18.8,4.5,81.8,1,2,0,48.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S225,7.75,CSE,2,1,1,1,0,52.9,9.0,67.8,0,3,0,69.6,3,1,Mid-size,Analyst,69.71,Placed
S226,5.94,Civil,3,0,1,0,0,3.1,5.6,42.0,2,3,1,63.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S227,8.92,EEE,3,1,0,0,1,43.6,8.0,45.7,2,1,0,64.7,2,1,Mid-size,Data Scientist,59.68,Placed
S228,9.03,EEE,1,1,1,0,0,41.1,4.8,41.3,1,3,0,54.5,2,1,MNC,Software Engineer,62.23,Placed
S229,9.58,EEE,3,1,0,0,0,0.5,9.6,64.9,1,3,0,68.7,1,1,Startup,Software Engineer,44.62,Placed
S230,6.95,CSE,3,0,1,1,1,34.2,7.2,52.7,3,4,0,105.2,3,1,Mid-size,Web Developer,66.71,Placed
S231,9.16,IT,2,1,1,0,1,63.2,4.3,78.7,3,6,0,99.5,3,1,MNC,Data Scientist,77.02,Placed
S232,7.28,CSE,2,1,1,0,0,77.9,7.7,82.0,2,6,0,97.2,2,1,Mid-size,Web Developer,73.8,Placed
S233,9.17,ECE,1,1,0,1,0,59.4,8.2,44.0,0,1,0,53.4,2,1,Mid-size,Web Developer,56.0,Placed
S234,9.43,ECE,2,0,1,0,1,99.7,4.2,93.8,1,1,0,51.1,2,1,MNC,Web Developer,71.84,Placed
S235,9.08,ECE,2,1,1,0,0,7.1,5.3,53.8,1,6,2,71.6,2,1,MNC,Analyst,85.89,Placed
S236,5.57,CSE,2,0,0,0,1,22.0,4.1,89.6,1,4,0,47.9,1,0,Not Placed,Not Placed,0.0,Not Placed
S237,9.05,CSE,3,0,0,1,0,8.3,6.9,58.1,1,6,0,71.5,1,1,Startup,Software Engineer,39.72,Placed
S238,6.37,ECE,1,1,0,0,0,82.2,4.3,65.1,1,5,0,58.4,1,1,Startup,Software Engineer,44.83,Placed
S239,5.22,Civil,1,0,1,1,1,1.6,7.1,68.3,1,4,0,84.7,3,1,Mid-size,Software Engineer,55.38,Placed
S240,7.27,IT,1,1,0,0,1,17.5,7.4,74.8,1,6,0,82.7,2,1,Mid-size,Software Engineer,51.48,Placed
S241,5.93,Mechanical,1,0,0,0,1,28.6,9.6,98.2,1,1,1,51.3,1,1,Startup,Data Scientist,47.07,Placed
S242,8.65,IT,2,1,0,1,0,25.3,7.1,71.3,1,4,0,75.0,2,1,Mid-size,Software Engineer,63.96,Placed
S243,7.29,Mechanical,1,1,0,0,1,4.0,5.7,52.5,0,3,0,47.2,2,1,Mid-size,Web Developer,57.67,Placed
S244,7.56,Civil,2,1,1,0,1,47.6,8.0,85.8,0,1,0,60.2,3,1,MNC,Analyst,76.5,Placed
S245,5.17,IT,3,1,0,1,0,2.5,6.7,54.2,0,1,1,49.2,2,0,Not Placed,Not Placed,0.0,Not Placed
S246,9.61,Mechanical,3,1,1,0,0,56.8,7.9,52.6,1,5,0,83.0,2,1,MNC,Software Engineer,70.19,Placed
S247,7.62,IT,2,1,0,0,0,96.1,8.0,96.0,0,1,0,35.9,1,1,Startup,Software Engineer,47.22,Placed
S248,7.53,Mechanical,1,1,1,0,0,67.8,7.3,60.8,1,3,0,65.3,2,1,MNC,Analyst,72.55,Placed
S249,9.17,Mechanical,3,1,0,0,1,6.2,4.6,49.8,1,6,0,77.9,2,1,MNC,Web Developer,66.39,Placed
S250,8.24,EEE,3,0,0,0,0,94.2,8.7,67.7,2,4,0,65.1,0,1,Startup,Data Scientist,54.48,Placed
S251,6.57,CSE,3,1,0,0,0,34.2,6.6,89.9,0,6,0,56.0,1,1,Startup,Data Scientist,44.88,Placed
S252,8.67,CSE,3,1,1,0,0,4.5,5.3,40.9,1,5,1,71.6,2,1,Mid-size,Analyst,54.74,Placed
S253,5.05,Civil,3,1,1,0,0,46.4,4.7,98.8,0,1,1,41.9,2,0,Not Placed,Not Placed,0.0,Not Placed
S254,8.08,CSE,3,1,0,1,1,74.8,7.4,54.8,1,6,0,96.9,3,1,MNC,Software Engineer,68.94,Placed
S255,8.46,ECE,3,1,0,0,0,57.8,6.2,89.4,2,6,1,81.5,1,1,Startup,Web Developer,40.94,Placed
S256,5.78,Civil,2,1,0,1,0,18.3,4.8,74.6,2,5,0,77.4,2,1,MNC,Software Engineer,86.84,Placed
S257,7.66,Mechanical,3,0,1,0,0,65.6,9.8,73.7,2,5,0,81.8,1,1,Startup,Analyst,49.0,Placed
S258,8.47,CSE,2,1,0,0,1,4.7,5.9,66.3,2,2,0,66.2,2,1,Mid-size,Web Developer,60.54,Placed
S259,6.98,CSE,2,0,0,1,0,41.9,5.0,92.8,1,6,0,69.7,1,1,Startup,Analyst,42.6,Placed
S260,5.25,Civil,2,1,0,0,0,9.1,5.9,42.6,2,4,0,71.6,1,1,Startup,Data Scientist,38.38,Placed
S261,6.19,EEE,1,0,1,0,0,25.0,7.3,56.5,3,6,0,87.3,1,1,Startup,Analyst,41.56,Placed
S262,9.83,Mechanical,3,1,1,0,1,80.5,9.7,64.0,2,3,0,96.9,3,1,MNC,Web Developer,85.75,Placed
S263,6.52,EEE,2,0,0,1,0,49.7,9.5,86.6,0,1,1,45.7,1,1,Startup,Analyst,42.72,Placed
S264,5.26,ECE,1,0,0,0,0,83.0,9.7,58.3,0,6,1,63.4,0,1,Startup,Software Engineer,35.56,Placed
S265,7.87,ECE,2,1,0,0,0,78.7,5.8,42.4,1,5,0,57.5,1,1,Startup,Data Scientist,46.2,Placed
S266,8.76,EEE,3,0,1,0,0,41.0,5.0,53.3,0,4,1,49.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S267,7.25,Mechanical,3,0,1,0,0,75.2,4.3,69.6,1,3,0,49.8,1,1,Startup,Web Developer,39.16,Placed
S268,6.48,ECE,1,1,1,1,0,40.8,4.8,50.3,2,6,0,96.4,3,1,Mid-size,Web Developer,58.47,Placed
S269,9.48,ECE,1,0,0,0,0,67.2,9.0,80.4,2,2,0,58.6,0,1,Startup,Web Developer,38.73,Placed
S270,9.95,IT,2,0,0,0,0,16.9,6.1,85.7,1,3,3,46.0,0,0,Not Placed,Not Placed,0.0,Not Placed
S271,7.23,ECE,2,1,1,0,1,2.4,6.6,56.7,0,5,1,70.0,3,1,MNC,Analyst,86.49,Placed
S272,6.47,Mechanical,3,0,1,0,1,10.3,4.8,98.7,1,5,0,65.9,2,1,Mid-size,Analyst,59.04,Placed
S273,5.01,Mechanical,1,1,0,0,0,94.3,5.9,79.7,1,5,0,59.8,1,1,Startup,Data Scientist,45.36,Placed
S274,9.98,CSE,1,0,1,0,0,2.8,7.7,88.4,2,4,1,74.8,1,1,Startup,Web Developer,45.78,Placed
S275,9.03,EEE,3,1,1,0,0,2.5,6.2,72.8,2,6,1,92.2,2,1,Mid-size,Data Scientist,72.83,Placed
S276,8.92,Civil,2,1,1,0,1,61.4,7.5,55.2,2,3,2,85.8,3,1,MNC,Web Developer,72.5,Placed
S277,9.51,EEE,1,1,0,0,1,92.4,6.8,69.9,0,3,0,57.7,2,1,MNC,Software Engineer,68.43,Placed
S278,6.78,ECE,1,0,0,0,1,95.8,7.4,70.9,0,1,0,38.9,1,1,Startup,Web Developer,40.6,Placed
S279,7.4,Civil,1,0,0,1,1,40.5,4.5,43.9,2,3,1,66.8,2,1,MNC,Analyst,83.05,Placed
S280,6.58,Civil,3,0,1,0,0,69.3,8.2,85.2,2,6,3,80.5,1,1,Startup,Analyst,50.38,Placed
S281,6.54,EEE,3,1,1,0,0,55.1,7.1,56.9,0,5,0,62.2,2,1,MNC,Analyst,78.19,Placed
S282,6.17,EEE,3,1,1,0,0,68.9,5.5,58.5,1,1,3,51.9,2,0,Not Placed,Not Placed,0.0,Not Placed
S283,9.47,Mechanical,2,0,1,1,1,77.0,6.0,96.5,1,5,0,78.6,3,1,Mid-size,Analyst,61.19,Placed
S284,6.98,Civil,2,1,1,0,1,25.1,4.7,75.1,3,2,1,83.8,3,1,MNC,Analyst,68.99,Placed
S285,5.53,ECE,2,0,1,1,0,98.6,4.0,76.8,1,6,0,67.6,2,1,Mid-size,Data Scientist,66.32,Placed
S286,5.76,CSE,3,1,1,0,0,33.8,4.8,63.5,0,1,0,41.4,2,0,Not Placed,Not Placed,0.0,Not Placed
S287,5.21,IT,2,1,0,0,0,29.5,7.2,80.7,1,1,0,44.6,1,0,Not Placed,Not Placed,0.0,Not Placed
S288,5.76,CSE,3,1,1,0,1,75.5,7.5,89.7,0,3,1,71.7,3,1,MNC,Data Scientist,72.38,Placed
S289,6.62,IT,1,1,0,0,1,80.2,6.8,65.4,3,6,0,100.2,2,1,Mid-size,Web Developer,55.56,Placed
S290,5.43,ECE,3,1,0,0,0,64.4,6.3,43.3,1,3,0,56.4,1,1,Startup,Analyst,46.15,Placed
S291,7.21,CSE,1,0,0,0,0,21.8,9.6,68.0,1,5,0,68.4,0,1,Startup,Analyst,42.45,Placed
S292,8.13,IT,2,1,0,0,1,76.4,7.1,53.6,1,5,0,72.7,2,1,MNC,Data Scientist,82.97,Placed
S293,9.27,ECE,1,1,1,0,0,47.4,4.0,41.5,1,5,3,64.0,2,0,Not Placed,Not Placed,0.0,Not Placed
S294,5.57,Civil,3,1,1,1,1,52.5,6.7,59.8,1,1,0,71.8,4,1,MNC,Data Scientist,80.06,Placed
S295,6.79,ECE,1,1,1,1,0,38.2,7.3,44.6,0,1,0,55.2,3,1,MNC,Software Engineer,80.96,Placed
S296,5.11,Mechanical,2,1,0,1,0,96.3,4.7,69.4,0,4,0,57.1,2,1,MNC,Data Scientist,77.63,Placed
S297,5.36,Civil,2,0,0,1,1,24.1,9.2,89.8,0,1,0,55.0,2,1,MNC,Software Engineer,67.09,Placed
S298,6.36,CSE,3,1,0,0,0,18.1,9.7,93.4,1,6,0,79.3,1,1,Startup,Analyst,40.12,Placed
S299,6.98,EEE,2,0,0,1,1,90.7,9.9,52.5,1,3,1,75.6,2,1,MNC,Web Developer,76.27,Placed
S300,5.99,ECE,1,0,0,0,1,25.5,6.8,42.6,1,3,0,56.1,1,1,Startup,Software Engineer,45.29,Placed
S301,7.44,ECE,2,0,0,0,0,51.4,5.7,40.4,1,1,0,28.0,0,0,Not Placed,Not Placed,0.0,Not Placed
S302,5.52,CSE,1,0,1,0,0,71.4,6.2,47.5,0,1,0,28.8,1,1,Startup,Web Developer,44.61,Placed
S303,7.98,EEE,1,1,0,1,1,57.2,5.1,56.1,0,2,0,55.9,3,1,MNC,Software Engineer,78.84,Placed
S304,5.44,IT,1,0,1,0,0,40.0,8.9,40.8,1,1,0,49.6,1,1,Startup,Analyst,41.32,Placed
S305,8.54,CSE,1,1,1,1,1,1.9,8.4,52.5,0,3,0,77.5,4,1,MNC,Software Engineer,70.06,Placed
S306,9.3,Mechanical,2,1,1,0,1,76.0,5.9,64.6,0,5,2,70.7,3,1,Mid-size,Data Scientist,69.73,Placed
S307,6.97,Mechanical,2,0,1,1,0,20.7,7.0,58.7,1,6,0,82.4,2,1,MNC,Web Developer,78.91,Placed
S308,9.06,EEE,2,1,1,0,1,14.3,7.9,78.5,0,1,0,58.6,3,1,MNC,Web Developer,74.19,Placed
S309,9.38,ECE,3,0,1,1,1,14.7,8.1,96.7,1,1,0,71.0,3,1,MNC,Software Engineer,72.66,Placed
S310,5.89,Mechanical,3,0,0,0,1,23.6,9.7,92.3,0,6,1,65.4,1,1,Startup,Software Engineer,45.83,Placed
S311,6.26,IT,3,1,0,0,1,47.5,9.1,63.0,0,3,0,63.7,2,1,MNC,Data Scientist,71.28,Placed
S312,8.97,ECE,3,1,1,1,0,46.9,8.2,95.3,0,4,1,70.7,3,1,Mid-size,Software Engineer,53.83,Placed
S313,8.4,IT,1,1,0,0,1,29.8,8.7,63.6,0,6,2,73.3,2,1,MNC,Data Scientist,76.06,Placed
S314,5.84,Mechanical,1,1,0,0,0,6.3,6.4,68.4,1,1,0,43.4,1,0,Not Placed,Not Placed,0.0,Not Placed
S315,8.93,IT,1,0,1,0,0,45.8,5.5,85.1,1,2,1,44.6,1,1,Startup,Web Developer,38.45,Placed
S316,6.88,EEE,3,1,1,1,0,55.4,7.1,56.9,2,5,0,92.0,3,1,Mid-size,Web Developer,60.27,Placed
S317,7.56,ECE,1,0,0,0,1,11.1,4.2,99.7,0,2,0,28.0,1,0,Not Placed,Not Placed,0.0,Not Placed
S318,9.01,IT,2,0,0,0,0,86.1,9.2,40.6,2,2,0,60.7,0,1,Startup,Analyst,46.96,Placed
S319,8.91,Civil,2,1,0,1,0,53.5,9.2,59.6,3,3,0,96.6,2,1,Mid-size,Software Engineer,74.71,Placed
S320,7.69,Civil,1,0,0,0,0,36.3,6.6,98.6,2,3,0,50.9,0,1,Startup,Analyst,36.72,Placed
S321,6.49,Civil,3,0,0,1,0,63.5,4.7,44.2,3,5,0,82.7,1,1,Startup,Data Scientist,41.95,Placed
S322,8.69,EEE,1,0,0,0,0,11.6,9.0,70.1,0,3,1,39.0,0,0,Not Placed,Not Placed,0.0,Not Placed
S323,6.44,Mechanical,1,1,0,0,0,69.1,5.0,58.6,1,6,0,64.1,1,1,Startup,Data Scientist,38.86,Placed
S324,8.97,ECE,1,0,0,1,0,26.1,9.8,84.1,1,3,2,60.8,1,1,Startup,Software Engineer,42.47,Placed
S325,6.91,CSE,1,1,0,0,0,14.6,9.6,95.1,2,2,2,72.0,1,1,Startup,Analyst,49.02,Placed
S326,8.1,Mechanical,3,1,1,0,0,42.6,9.8,79.5,1,4,0,81.4,2,1,Mid-size,Analyst,55.0,Placed
S327,9.0,EEE,1,0,0,1,0,68.4,4.2,81.4,0,2,1,31.2,1,0,Not Placed,Not Placed,0.0,Not Placed
S328,6.01,EEE,3,1,0,0,0,84.9,6.4,54.7,2,4,2,65.8,1,1,Startup,Analyst,43.55,Placed
S329,7.73,Civil,2,1,1,0,0,16.6,9.5,59.7,1,1,0,58.5,2,1,MNC,Analyst,76.67,Placed
S330,6.57,Mechanical,3,1,0,1,0,48.7,8.1,55.7,1,5,0,83.5,2,1,MNC,Web Developer,75.99,Placed
S331,8.63,EEE,1,1,1,1,1,60.1,6.0,72.7,0,6,0,83.5,4,1,Mid-size,Software Engineer,63.58,Placed
S332,6.78,EEE,3,1,0,1,0,20.4,5.8,84.9,1,3,2,64.6,2,1,MNC,Analyst,75.67,Placed
S333,7.63,Mechanical,2,1,0,0,0,20.6,4.0,42.4,3,5,0,80.4,1,1,Startup,Software Engineer,41.48,Placed
S334,8.0,CSE,1,1,1,1,0,34.2,7.9,44.1,2,6,0,107.1,3,1,MNC,Software Engineer,74.88,Placed
S335,7.92,Civil,2,0,1,0,0,68.0,5.6,89.7,2,5,0,73.2,1,1,Startup,Software Engineer,40.25,Placed
S336,6.61,IT,2,1,1,0,0,95.3,8.3,95.8,1,6,0,88.1,2,1,Mid-size,Web Developer,70.86,Placed
S337,5.29,ECE,1,0,1,1,1,58.3,4.7,47.3,2,6,0,95.8,3,1,Mid-size,Web Developer,62.2,Placed
S338,6.67,Civil,2,1,0,1,0,8.5,6.6,79.5,1,5,1,71.2,2,0,Not Placed,Not Placed,0.0,Not Placed
S339,9.47,CSE,2,1,0,1,1,86.2,5.9,91.1,0,6,0,80.1,3,1,MNC,Analyst,95.59,Placed
S340,8.07,EEE,2,0,1,0,0,10.6,9.0,54.4,0,6,1,65.8,1,1,Startup,Analyst,43.5,Placed
S341,7.01,Civil,1,1,0,1,0,94.4,5.5,46.0,1,4,0,67.3,2,1,MNC,Data Scientist,73.37,Placed
S342,6.83,ECE,2,0,1,1,1,86.5,7.6,82.1,0,3,0,65.7,3,1,MNC,Web Developer,70.03,Placed
S343,7.1,ECE,3,0,0,0,0,6.4,5.9,53.2,1,2,0,33.7,0,0,Not Placed,Not Placed,0.0,Not Placed
S344,9.82,EEE,3,1,1,0,1,93.3,7.5,47.6,1,4,1,79.1,3,1,MNC,Software Engineer,90.29,Placed
S345,6.58,EEE,1,1,1,0,0,29.8,7.8,49.3,1,4,0,74.6,2,1,MNC,Analyst,74.13,Placed
S346,9.92,ECE,2,0,0,0,1,42.6,7.4,41.3,0,4,0,50.2,1,0,Not Placed,Not Placed,0.0,Not Placed
S347,7.53,CSE,2,1,1,0,0,97.7,5.1,66.7,1,2,0,59.7,2,1,MNC,Software Engineer,87.0,Placed
S348,9.65,Civil,3,0,1,1,0,38.7,5.7,58.3,3,2,0,75.5,2,1,MNC,Web Developer,86.15,Placed
S349,9.25,EEE,1,1,1,0,0,59.3,6.9,48.0,0,4,0,56.3,2,1,MNC,Data Scientist,68.84,Placed
S350,7.0,Mechanical,2,0,1,1,0,59.8,8.0,65.2,2,1,0,66.6,2,1,MNC,Web Developer,88.64,Placed
S351,8.75,Civil,2,0,1,1,0,36.0,7.2,83.0,1,6,0,86.3,2,1,MNC,Software Engineer,88.66,Placed
S352,5.34,IT,2,1,0,1,0,82.6,7.3,43.3,3,5,0,96.9,2,1,Mid-size,Data Scientist,65.44,Placed
S353,7.57,ECE,2,1,1,0,0,7.5,6.3,89.2,0,2,0,44.4,2,1,MNC,Web Developer,68.48,Placed
S354,7.61,CSE,1,0,1,0,1,7.9,4.3,41.2,0,4,0,52.2,2,0,Not Placed,Not Placed,0.0,Not Placed
S355,8.92,Civil,3,0,1,1,0,53.6,6.9,63.4,2,1,1,65.6,2,1,MNC,Data Scientist,90.43,Placed
S356,7.74,Civil,1,1,0,0,0,95.2,8.9,82.5,1,2,0,52.5,1,1,Startup,Analyst,46.17,Placed
S357,6.29,Mechanical,1,0,0,0,1,94.5,6.0,74.3,3,1,0,67.4,1,1,Startup,Web Developer,49.04,Placed
S358,9.71,CSE,1,1,0,0,1,74.9,5.3,92.0,3,1,1,66.9,2,1,MNC,Software Engineer,73.18,Placed
S359,5.3,EEE,1,0,0,0,0,66.8,4.8,91.1,2,1,1,34.7,0,0,Not Placed,Not Placed,0.0,Not Placed
S360,5.16,Civil,1,0,1,1,0,70.5,5.1,85.0,0,3,0,51.8,2,1,MNC,Web Developer,85.74,Placed
S361,9.32,Civil,2,0,1,1,0,71.8,6.2,45.5,1,1,1,51.0,2,1,Mid-size,Analyst,55.26,Placed
S362,9.48,EEE,2,1,0,0,0,68.8,5.6,84.2,0,4,1,43.2,1,1,Startup,Web Developer,40.84,Placed
S363,8.56,IT,2,0,1,0,1,52.2,7.8,87.2,1,1,1,59.5,2,1,Mid-size,Data Scientist,51.74,Placed
S364,8.7,EEE,1,0,1,0,1,46.0,5.3,48.0,3,3,0,80.7,2,1,MNC,Data Scientist,89.92,Placed
S365,8.58,CSE,2,0,1,1,0,50.9,4.8,92.0,2,3,1,66.8,2,1,MNC,Web Developer,73.49,Placed
S366,8.89,ECE,3,1,1,0,1,31.3,4.4,82.1,0,4,0,60.0,3,1,MNC,Analyst,69.13,Placed
S367,9.08,CSE,2,1,1,1,0,10.4,7.4,71.9,1,1,1,67.9,3,1,MNC,Analyst,74.97,Placed
S368,9.45,Mechanical,3,1,1,0,0,23.3,7.0,58.6,0,4,0,58.6,2,1,MNC,Web Developer,88.2,Placed
S369,8.54,IT,2,0,1,1,1,11.4,7.9,90.1,1,4,0,86.8,3,1,Mid-size,Web Developer,53.78,Placed
S370,7.5,ECE,2,0,0,0,1,22.0,4.6,75.1,1,2,0,43.5,1,0,Not Placed,Not Placed,0.0,Not Placed
S371,8.25,Mechanical,3,1,1,0,0,11.2,4.3,55.4,0,5,0,56.8,2,1,Mid-size,Web Developer,54.19,Placed
S372,7.86,EEE,2,1,1,0,0,46.4,8.7,76.2,1,6,0,88.4,2,1,Mid-size,Data Scientist,70.77,Placed
S373,9.11,Civil,1,1,1,0,1,98.2,9.5,66.3,0,3,0,69.1,3,1,MNC,Web Developer,94.1,Placed
S374,8.92,IT,2,1,0,0,1,33.8,9.5,98.9,1,2,0,70.1,2,1,MNC,Software Engineer,72.98,Placed
S375,8.28,ECE,3,0,1,1,1,44.9,6.8,44.6,1,6,0,91.1,3,1,Mid-size,Web Developer,59.08,Placed
S376,8.36,Civil,2,0,0,0,0,72.1,7.1,76.3,1,5,0,52.2,0,1,Startup,Web Developer,43.84,Placed
S377,5.94,Civil,3,0,0,0,1,1.7,4.3,74.4,2,1,0,45.7,1,1,Startup,Data Scientist,45.29,Placed
S378,6.3,EEE,1,1,1,0,1,68.9,5.7,81.6,0,1,1,56.7,3,1,MNC,Data Scientist,69.19,Placed
S379,7.89,Mechanical,3,1,1,1,1,5.6,8.5,91.1,0,1,0,69.8,4,1,Mid-size,Analyst,55.56,Placed
S380,8.87,CSE,2,0,1,0,0,1.5,9.5,98.6,0,3,0,50.8,1,0,Not Placed,Not Placed,0.0,Not Placed
S381,8.42,CSE,3,1,1,0,0,40.5,9.9,57.5,0,2,0,63.0,2,1,MNC,Web Developer,86.32,Placed
S382,9.74,CSE,3,0,1,0,0,68.4,5.1,71.3,1,3,0,46.2,1,1,Startup,Data Scientist,39.89,Placed
S383,8.98,EEE,3,0,0,0,0,9.8,5.0,95.4,2,2,0,43.7,0,0,Not Placed,Not Placed,0.0,Not Placed
S384,6.09,IT,1,0,0,0,0,43.1,7.1,48.4,1,1,0,38.2,0,1,Startup,Web Developer,48.85,Placed
S385,8.43,ECE,2,0,1,0,1,91.0,6.3,77.8,1,4,0,71.5,2,1,Mid-size,Web Developer,57.24,Placed
S386,8.69,Civil,1,0,0,0,1,63.3,8.3,55.4,2,5,0,77.9,1,1,Startup,Analyst,44.0,Placed
S387,9.68,Civil,3,1,1,0,0,58.0,9.5,50.6,0,1,0,51.2,2,1,Mid-size,Web Developer,71.09,Placed
S388,8.98,ECE,3,0,1,1,0,29.9,4.6,56.3,2,1,0,54.7,2,1,MNC,Web Developer,79.14,Placed
S389,9.53,Mechanical,1,0,0,0,0,65.8,8.4,87.2,0,5,1,49.7,0,1,Startup,Software Engineer,45.26,Placed
S390,6.81,IT,3,1,0,0,0,99.6,6.8,89.0,1,3,0,59.3,1,1,Startup,Analyst,47.74,Placed
S391,9.55,IT,3,0,1,0,1,27.7,6.7,60.7,0,6,0,66.7,2,1,Mid-size,Software Engineer,66.54,Placed
S392,8.81,EEE,1,0,0,0,0,45.5,7.1,40.4,1,1,0,40.1,0,0,Not Placed,Not Placed,0.0,Not Placed
S393,9.91,Civil,3,1,0,0,0,6.9,7.5,75.9,2,4,0,72.0,1,1,Startup,Software Engineer,42.06,Placed
S394,6.79,EEE,1,1,1,0,0,91.7,8.8,67.1,2,3,1,82.6,2,1,MNC,Analyst,78.32,Placed
S395,7.32,CSE,1,1,1,0,1,45.7,4.9,95.8,1,2,1,61.9,3,1,MNC,Analyst,90.52,Placed
S396,7.09,CSE,2,1,0,1,1,28.5,7.5,46.6,3,4,2,107.1,3,1,MNC,Analyst,93.89,Placed
S397,7.06,ECE,2,0,1,0,0,22.1,7.2,99.8,2,5,0,74.4,1,1,Startup,Data Scientist,38.64,Placed
S398,9.4,IT,3,1,0,0,0,68.0,9.0,48.8,0,6,1,62.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S399,8.17,EEE,3,1,1,0,0,84.4,4.8,71.2,0,4,1,58.5,2,0,Not Placed,Not Placed,0.0,Not Placed
S400,9.68,Civil,1,1,1,0,1,85.0,5.7,97.1,0,1,0,56.7,3,1,Top Tech,Data Scientist,118.4,Placed
S401,7.51,IT,1,0,1,0,0,59.9,6.1,97.2,3,4,0,74.0,1,1,Startup,Web Developer,48.27,Placed
S402,7.43,Mechanical,3,0,1,0,1,61.3,4.9,97.7,1,5,0,67.4,2,1,MNC,Data Scientist,83.18,Placed
S403,6.03,EEE,3,1,1,0,1,81.5,5.6,57.8,0,1,0,47.7,3,1,Mid-size,Data Scientist,52.97,Placed
S404,5.51,IT,2,1,0,1,0,63.9,5.4,82.8,2,1,0,60.4,2,1,MNC,Analyst,74.89,Placed
S405,7.27,EEE,2,1,1,0,0,47.5,6.2,61.5,1,6,1,78.5,2,1,MNC,Software Engineer,88.54,Placed
S406,7.02,EEE,2,0,1,0,0,79.4,6.9,60.0,0,2,1,36.8,1,1,Startup,Data Scientist,39.35,Placed
S407,6.05,CSE,2,1,1,0,0,29.8,8.0,59.7,0,1,0,46.8,2,1,MNC,Analyst,75.48,Placed
S408,7.45,Mechanical,2,0,1,1,1,58.3,6.8,89.1,1,6,1,89.7,3,1,MNC,Web Developer,75.4,Placed
S409,6.17,Civil,2,0,0,0,1,32.2,4.2,47.6,3,1,0,62.5,1,1,Startup,Web Developer,43.91,Placed
S410,5.57,ECE,1,0,1,1,1,51.0,5.8,49.1,0,5,0,76.2,3,1,MNC,Web Developer,80.51,Placed
S411,8.5,EEE,1,0,1,0,0,98.1,8.4,47.1,2,6,0,85.1,1,1,Startup,Data Scientist,55.4,Placed
S412,7.7,EEE,3,0,0,0,0,74.3,8.3,48.2,2,4,2,60.1,0,1,Startup,Analyst,48.66,Placed
S413,7.25,Mechanical,2,0,1,0,0,46.0,5.7,62.2,0,6,0,57.7,1,1,Startup,Analyst,37.72,Placed
S414,7.97,CSE,3,0,0,1,0,80.3,8.7,57.8,0,2,0,42.1,1,0,Not Placed,Not Placed,0.0,Not Placed
S415,10.0,EEE,2,0,1,0,1,9.4,9.7,76.7,0,5,2,75.6,2,0,Not Placed,Not Placed,0.0,Not Placed
